User Name,Project Name,Selected Font,Feels,Text,Liked,Disliked,Skipped,Saved,Times Used
Berfu,FunkyTunes,TulpenOne-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Lancelot-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,False,True,False,0
Berfu,FunkyTunes,ModernAntiqua-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,CaesarDressing-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Aubrey-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Gruppo-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,MetalMania-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Chicle-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Barrio-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,False,False,True,0
Berfu,FunkyTunes,Barrio-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Hanalei-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,True,False,False,False,0
Berfu,FunkyTunes,HanaleiFill-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,True,False,False,False,0
Berfu,FunkyTunes,GideonRoman-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Smythe-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Staatliches-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Oxanium,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Chonburi-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,True,False,False,False,0
Berfu,FunkyTunes,UncialAntiqua-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,False,True,False,0
Berfu,FunkyTunes,Anybody,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,SpecialElite-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,False,True,False,0
Berfu,FunkyTunes,AveriaSerifLibre-LightItalic,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,False,True,False,0
Berfu,FunkyTunes,RubikMicrobe-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Lacquer-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,False,True,False,0
Berfu,FunkyTunes,AveriaLibre-BoldItalic,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,True,False,False,0
Berfu,FunkyTunes,Smokum-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,False,False,True,False,0
Berfu,FunkyTunes,Farsan-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique",I love funky tunes!,True,False,False,False,0
Paulina,G,IslandMoments-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,PuppiesPlay-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,True,False,False,False,0
Paulina,G,RugeBoogie-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,Corinthia-Bold,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,FuzzyBubbles-Bold,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,LeckerliOne-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,HomemadeApple-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,Montez-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,SedgwickAveDisplay-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,MeieScript-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,Arizonia-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,Allison-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine",Hiiii,False,True,False,False,0
Paulina,G,Tajawal-ExtraBold,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,Mingzat-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,MPLUS1p-ExtraBold,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,NunitoSansYTLC,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,Farro-Light,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,TitilliumWeb-Black,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,Homenaje-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,TenorSans-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,Mohave,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,Cantarell-Bold,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,AllertaStencil-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,Englebert-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,FjallaOne-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,MochiyPopPOne-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,Quantico-Bold,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,False,True,0
Paulina,G,Quantico-Bold,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,Teko-Bold,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,DenkOne-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,Aldrich-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,True,False,False,False,0
Paulina,G,ZenMaruGothic-Bold,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,True,False,False,False,0
Paulina,G,DotGothic16-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,Kodchasan-Italic,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,SixCaps,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,True,False,False,0
Paulina,G,Metrophobic-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,True,False,False,False,0
Paulina,G,ZenKurenaido-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,True,False,0
Paulina,G,GothicA1-ExtraLight,"modern, clean, open, informal, progressive, simple, minimal, contemporary",Hiiii,False,False,False,True,0
Paulina, Summer time,HankenGrotesk,"modern, clean, open, informal, progressive, simple, minimal, contemporary","Soon to be a graduate, one could hope!",False,False,False,True,0
Paulina, Summer time,HankenGrotesk,"modern, clean, open, informal, progressive, simple, minimal, contemporary","Soon to be a graduate, one could hope!",False,True,False,False,0
Paulina, Summer time,YuseiMagic-Regular,"modern, clean, open, informal, progressive, simple, minimal, contemporary","Soon to be a graduate, one could hope!",True,False,False,False,0
Paulina, Summer time,GeostarFill-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",False,True,True,False,0
Paulina, Summer time,BigShouldersDisplay,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",True,False,False,False,0
Paulina, Summer time,BigShouldersText,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",True,True,False,False,0
Paulina, Summer time,BigShouldersText,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",False,False,False,True,0
Paulina, Summer time,BigShouldersStencilText,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",True,False,False,False,0
Paulina, Summer time,BigShouldersStencilDisplay,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",True,False,False,False,0
Paulina, Summer time,BigShouldersInlineText,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",False,True,False,False,0
Paulina, Summer time,BigShouldersInlineDisplay,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",False,False,True,False,0
Paulina, Final Test,DynaPuff,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",False,True,False,False,0
Paulina, Final Test,Hubballi-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",True,False,False,False,0
Paulina, Final Test,HappyMonkey-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",True,False,False,False,0
Paulina, Final Test,Atma-Medium,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",False,True,False,False,0
Paulina, Final Test,FugazOne-Regular,"bold, creative, eye-catching, decorative, playful, attention-grabbing, unique","Soon to be a graduate, one could hope!",True,False,False,False,0
Paulina,Almost doneeeee,AmaticSC-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",True,False,False,False,0
Paulina,Almost doneeeee,Zeyada,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",False,True,False,False,0
Paulina,Almost doneeeee,Rancho-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",False,True,False,False,0
Paulina,Almost doneeeee,GamjaFlower-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",False,False,True,False,0
Paulina,Almost doneeeee,PatrickHandSC-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",False,False,True,False,0
Paulina,Almost doneeeee,ComingSoon-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",False,True,False,False,0
Paulina,Almost doneeeee,NothingYouCouldDo,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",True,False,False,False,0
Paulina,Almost doneeeee,ArchitectsDaughter-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",False,False,False,True,0
Paulina,Almost doneeeee,ArchitectsDaughter-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",True,False,False,False,0
Paulina,Almost doneeeee,Splash-Regular,"personal, friendly, whimsical, expressive, elegant, romantic, feminine","Okay, one final one",True,False,False,False,0
